subject,dataset,mode_count,control,lesion,seed,n_parameters,rollout_participant_count_mean,rollout_zero_length_fraction,rollout_component_entropy,heldout_event_nll,top1_next_set_accuracy,stop_brier,terminal_stop_probability,nonterminal_stop_probability,posterior_max_mean,posterior_entropy_mean,n_eval_events,participation_mae,rank_wasserstein,precedence_mae,precedence_correlation,participant_count_mean_error,event_length_mean_error,path_sliced_wasserstein,path_empirical_distance,path_split_half_distance,generated_axis_rho_median,generated_axis_rho_abs_median,generated_axis_direction_balance,generated_axis_rho_n,observed_axis_rho_median,observed_axis_rho_abs_median,observed_axis_direction_balance,observed_axis_rho_n,axis_rho_wasserstein,run_dir
epilepsiae_958,epilepsiae,2,intact,inhibition,20260726,24,9.074,0.0252,1.3858320449044053,2.3074644719582675,0.17859902277649,0.0602917512456397,0.2615669763989153,0.0894134390435084,0.3324024290416291,1.3480682212589548,24684,0.1308954788526981,0.0528952249322804,0.0771344084450565,0.6473349736977726,-2.0943276616431703,-2.0943276616431703,0.0994391046815435,0.0483726585320145,0.0640829493153539,-0.0068029643717959,0.257372756926948,0.4880307136404697,4504,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1966854902989518,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/epilepsiae_958
epilepsiae_958,epilepsiae,2,intact,drop_forward,20260726,24,9.0408,0.0252,0.6922480310376653,2.3074644719582675,0.17859902277649,0.0602917512456397,0.2615669763989153,0.0894134390435084,0.3324024290416291,1.3480682212589548,24684,0.132970478852698,0.0539776399446833,0.0774659932503997,0.6447573887780701,-2.1275276616431693,-2.1275276616431693,0.100682609325163,0.0483726585320145,0.0640829493153539,0.0,0.2592882822266074,0.4945823927765237,4506,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1977180384544314,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/epilepsiae_958
epilepsiae_958,epilepsiae,2,intact,drop_reverse,20260726,24,9.092,0.0252,0.6928872380357927,2.3074644719582675,0.17859902277649,0.0602917512456397,0.2615669763989153,0.0894134390435084,0.3324024290416291,1.3480682212589548,24684,0.1300229055258467,0.0517587846575834,0.0769025697884557,0.638315674185551,-2.0763276616431696,-2.0763276616431696,0.1005173191168146,0.0483726585320145,0.0640829493153539,-0.0105078970250751,0.2571428571428572,0.4866997294860234,4511,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1976504596380588,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/epilepsiae_958
epilepsiae_958,epilepsiae,2,intact,mode_collapse,20260726,24,9.0098,0.0252,1.3858320449044053,2.3074644719582675,0.17859902277649,0.0602917512456397,0.2615669763989153,0.0894134390435084,0.3324024290416291,1.3480682212589548,24684,0.1349079788526981,0.052638827103769,0.0773142702911876,0.6497574469386482,-2.15852766164317,-2.15852766164317,0.1018712369936842,0.0483726585320145,0.0640829493153539,-0.010748454007043,0.2606060606060606,0.4867975626269465,4504,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1951603581810039,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/epilepsiae_958
epilepsiae_958,epilepsiae,2,intact,drop_dominant_mode,20260726,24,9.0688,0.0252,0.692878036412888,2.3074644719582675,0.17859902277649,0.0602917512456397,0.2615669763989153,0.0894134390435084,0.3324024290416291,1.3480682212589548,24684,0.1312204788526981,0.0523359565037721,0.0760706623685677,0.6633931358798677,-2.0995276616431706,-2.0995276616431706,0.1016495843405376,0.0483726585320145,0.0640829493153539,-0.0137113163121821,0.261443357140904,0.4860234445446348,4508,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1953098583219988,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/epilepsiae_958
epilepsiae_958,epilepsiae,2,weight_shuffle,none,20260726,24,9.052,0.0246,1.3858320449044053,2.3206937305545945,0.1480453716097345,0.0605472642041502,0.2621467738907185,0.0902855771161474,0.3047524270758677,1.3657394968368035,24684,0.1322704788526981,0.0530813136465866,0.0773139228853679,0.644020441416793,-2.1163276616431705,-2.1163276616431705,0.1008017363813604,0.0483726585320145,0.0640829493153539,0.0,0.2530603028332281,0.4934625788999098,4512,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.2018932366418807,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/weight_shuffle/epilepsiae_958
epilepsiae_958,epilepsiae,2,mode_shuffle,none,20260726,24,9.0546,0.0252,1.3858320449044053,2.307820321380213,0.1771770791391437,0.0603044973300384,0.2612045415484104,0.0892778004566271,0.3246298002737439,1.351662548960675,24684,0.1321079788526981,0.0526884838156358,0.0769982599842774,0.6426749341066075,-2.113727661643169,-2.113727661643169,0.1005147525122532,0.0483726585320145,0.0640829493153539,-0.0055020684788072,0.2591600677389407,0.4899616512519738,4503,-0.1411975541474228,0.523809523809524,0.4374974592463108,24684,0.1973241759546718,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/mode_shuffle/epilepsiae_958
yuquan_chengshuai,yuquan,0,no_history,none,20260726,15,4.8518,0.052,-0.0,1.602704002534764,0.4523605150214592,0.1041435162716425,0.2880368886881543,0.1074999301644109,1.0,0.0,5516,0.2287490754169688,0.0465990511150017,0.0581902214170806,0.8266578229438848,-0.0058867295141409,-0.0058867295141409,0.2057545714923583,0.100264289550453,0.0356380311750276,0.0476190476190476,0.3999999999999999,0.4665657330305324,4081,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0651600384692452,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_0/no_history/yuquan_chengshuai
yuquan_chengshuai,yuquan,1,merged_path,none,20260726,24,4.9116,0.047,-0.0,1.5846950797346555,0.4560552341854824,0.1039739187592417,0.2864365019039281,0.1032584391282685,1.0,0.0,5516,0.2247740754169688,0.0447492754250955,0.0560801957750019,0.8308241177164896,0.0539132704858591,0.0539132704858591,0.2027037756256778,0.100264289550453,0.0356380311750276,0.0476190476190476,0.3999999999999999,0.46825,4122,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0655500773324745,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_1/merged_path/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,none,20260726,24,4.8554,0.0456,1.3667471363820136,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2227490754169688,0.0434523969679345,0.0550106240424715,0.8400644276131779,-0.0022867295141404,-0.0022867295141404,0.2035647854662586,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.47125,4124,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.063121095750308,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,graph,20260726,24,4.7878,0.0456,1.3667471363820136,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2266804749818709,0.0463820780067901,0.0582935747971824,0.8318508219622882,-0.0698867295141409,-0.0698867295141409,0.2040023708777422,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.4696969696969697,4085,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0625713697367184,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,inhibition,20260726,24,4.8848,0.0456,1.3667471363820136,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2225240754169688,0.0435753403551729,0.0549757205769295,0.8399783264067223,0.0271132704858594,0.0271132704858594,0.2030373103700159,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.4709403841356946,4131,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0641131725820197,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,drop_forward,20260726,24,4.8512,0.0456,0.673334706058015,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2236240754169688,0.0438314408897284,0.0557147423667507,0.8405536753699769,-0.0064867295141404,-0.0064867295141404,0.2048787411285916,0.100264289550453,0.0356380311750276,0.0476190476190476,0.3999999999999999,0.4670508644450012,4121,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0629799930348606,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,drop_reverse,20260726,24,4.8736,0.0456,0.675597149914378,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2208740754169688,0.0447402154406735,0.0586529838905043,0.8101887635829761,0.0159132704858588,0.0159132704858588,0.2008921212341794,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.4731853330007483,4127,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0638447057738348,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,mode_collapse,20260726,24,4.8744,0.0456,1.3667471363820136,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2227240754169688,0.0439846487809226,0.055917662951814,0.8395685793223151,0.0167132704858588,0.0167132704858588,0.2024450679213339,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.4689293735962066,4130,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0623000431352098,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,intact,drop_dominant_mode,20260726,24,4.8584,0.0456,0.6931391805386118,1.5772392233486534,0.4547863407352118,0.1026882423356049,0.2947780500065489,0.105571049788696,0.3314015516947801,1.355273836306509,5516,0.2229740754169688,0.044933635184282,0.0555023801087519,0.8408143219239111,0.0007132704858587,0.0007132704858587,0.2039861827570681,0.100264289550453,0.0356380311750276,0.0285714285714285,0.3999999999999999,0.47325,4121,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0650083380649808,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,weight_shuffle,none,20260726,24,4.8284,0.0438,1.3667471363820136,1.594327019447862,0.4528830005598059,0.1019031846027996,0.3024343398883884,0.1096522693530095,0.3097329651849091,1.3683420130098272,5516,0.2265240754169688,0.0461166075966016,0.0580197746542158,0.838104426198049,-0.0292867295141405,-0.0292867295141405,0.2034457150291999,0.100264289550453,0.0356380311750276,0.0285714285714285,0.3999999999999999,0.4735655224254573,4123,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0629998438750505,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/weight_shuffle/yuquan_chengshuai
yuquan_chengshuai,yuquan,2,mode_shuffle,none,20260726,24,4.8578,0.0456,1.3667471363820136,1.5757335995832502,0.455793991416309,0.1026765083616239,0.2947037634308071,0.1053615320947304,0.3156403207785414,1.3614848098779089,5516,0.2226990754169688,0.0436054227376036,0.0552635201163749,0.8372594922759744,0.0001132704858592,0.0001132704858592,0.201584576866722,0.100264289550453,0.0356380311750276,0.0357142857142857,0.3999999999999999,0.4700149925037481,4127,0.0999999999999999,0.4285714285714286,0.4398174557900741,5516,0.0613067225638131,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/mode_shuffle/yuquan_chengshuai
yuquan_chenziyang,yuquan,0,no_history,none,20260726,15,5.9884,0.0424,-0.0,1.953413452615847,0.2483103879849812,0.0957013794915538,0.2303930626683999,0.0935384046741709,1.0,0.0,1922,0.0881411446409989,0.08454280435485,0.1369490304342448,0.2320675321845648,-0.247291987513007,-0.247291987513007,0.1129864070564223,0.0461356039631477,0.0483613868448691,0.0499999999999999,0.3571428571428572,0.4527424094025465,4201,0.0999999999999999,0.7,0.4718272775144813,1922,0.2638073370739779,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_0/no_history/yuquan_chenziyang
yuquan_chenziyang,yuquan,1,merged_path,none,20260726,24,5.956,0.04,-0.0,1.9065850666732864,0.3038798498122653,0.0938223366282084,0.2411868348485101,0.0949679072957189,1.0,0.0,1922,0.0866611446409989,0.085644944534971,0.138578261453986,0.1861207828661043,-0.279691987513007,-0.279691987513007,0.1085669698415944,0.0461356039631477,0.0483613868448691,0.0666666666666666,0.3666666666666667,0.4514480408858603,4220,0.0999999999999999,0.7,0.4718272775144813,1922,0.2549659252442688,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_1/merged_path/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,none,20260726,24,5.913,0.039,1.3855689364582473,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0878811446409989,0.0853594179859572,0.1387542859863604,0.1857117439916978,-0.3226919875130072,-0.3226919875130072,0.1099181454998611,0.0461356039631477,0.0483613868448691,0.0545454545454545,0.3714285714285715,0.4549878345498783,4218,0.0999999999999999,0.7,0.4718272775144813,1922,0.2509985079553511,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,graph,20260726,24,5.8726,0.039,1.3855689364582473,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0883211446409989,0.0850915997928189,0.1382792583900971,0.2057120694601193,-0.3630919875130072,-0.3630919875130072,0.1099470286996979,0.0461356039631477,0.0483613868448691,0.0476190476190476,0.3571428571428572,0.4539425202652911,4192,0.0999999999999999,0.7,0.4718272775144813,1922,0.2596299850638673,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,inhibition,20260726,24,5.9428,0.039,1.3855689364582473,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0875811446409989,0.0853095272729611,0.1384820835804826,0.1864688055946632,-0.2928919875130074,-0.2928919875130074,0.1104893372417277,0.0461356039631477,0.0483613868448691,0.0666666666666666,0.3714285714285715,0.4532199270959903,4220,0.0999999999999999,0.7,0.4718272775144813,1922,0.251994543254721,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,drop_forward,20260726,24,5.8886,0.039,0.6919754428319604,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0872011446409989,0.0853384330717662,0.1395060554395308,0.1593890291081388,-0.3470919875130072,-0.3470919875130072,0.1078597530648811,0.0461356039631477,0.0483613868448691,0.0714285714285714,0.3714285714285715,0.4490243902439024,4208,0.0999999999999999,0.7,0.4718272775144813,1922,0.2515327667901379,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,drop_reverse,20260726,24,5.9074,0.039,0.6928591529055732,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0892811446409989,0.0853396861789244,0.1378059314079918,0.2217547498589888,-0.3282919875130075,-0.3282919875130075,0.1101993106565055,0.0461356039631477,0.0483613868448691,0.0476190476190476,0.3714285714285715,0.4571637783744203,4212,0.0999999999999999,0.7,0.4718272775144813,1922,0.2505063524473283,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,mode_collapse,20260726,24,5.9266,0.039,1.3855689364582473,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0871611446409989,0.08519953656379,0.1383889928720034,0.195510194195519,-0.3090919875130078,-0.3090919875130078,0.1094851219455945,0.0461356039631477,0.0483613868448691,0.0666666666666666,0.3714285714285715,0.4504373177842565,4223,0.0999999999999999,0.7,0.4718272775144813,1922,0.2509614152501524,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,intact,drop_dominant_mode,20260726,24,5.9136,0.039,0.6930600580298041,1.909709052166259,0.2969545264914476,0.0934918960427886,0.2456248405851757,0.0972524756779385,0.3275098964556447,1.3558106359780515,1922,0.0884211446409989,0.0868060868959917,0.1406288122634777,0.130581835026,-0.3220919875130077,-0.3220919875130077,0.1104921776429083,0.0461356039631477,0.0483613868448691,0.0424242424242424,0.3666666666666667,0.4600195026816187,4213,0.0999999999999999,0.7,0.4718272775144813,1922,0.2549170729762405,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,weight_shuffle,none,20260726,24,5.8394,0.0378,1.3855689364582473,1.934222385302791,0.2413850646641635,0.0930212187870427,0.2536178559421501,0.1010960023945005,0.2832865179608441,1.3804170839744354,1922,0.0875611446409989,0.0849338649828702,0.1381606653327075,0.204300735752933,-0.3962919875130071,-0.3962919875130071,0.1083253577854938,0.0461356039631477,0.0483613868448691,0.0476190476190476,0.3571428571428572,0.4549902152641878,4208,0.0999999999999999,0.7,0.4718272775144813,1922,0.256202304216406,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/weight_shuffle/yuquan_chenziyang
yuquan_chenziyang,yuquan,2,mode_shuffle,none,20260726,24,5.9156,0.039,1.3855689364582473,1.9109634964200637,0.2931163954943679,0.0935003487072621,0.2456122521586274,0.0973315170091492,0.3203555855213914,1.3592897280818097,1922,0.0874211446409989,0.0851333874015761,0.1386441844591824,0.1948624180157848,-0.320091987513007,-0.320091987513007,0.1087023485660499,0.0461356039631477,0.0483613868448691,0.0666666666666666,0.3714285714285715,0.451338199513382,4221,0.0999999999999999,0.7,0.4718272775144813,1922,0.2511285513632372,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/mode_shuffle/yuquan_chenziyang
yuquan_gaolan,yuquan,0,no_history,none,20260726,15,7.1626,0.0352,-0.0,2.0529775683191263,0.2566371681415929,0.0817609832907478,0.2375923606982215,0.0895035510527735,1.0,0.0,599,0.0882828881469115,0.0694205500515204,0.0930453551832518,0.8392419298061974,-0.5719575959933216,-0.5719575959933216,0.0980736617541268,0.0478125355654054,0.0232049791515184,0.0545454545454545,0.3090909090909091,0.4442883895131086,4386,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1618979387108097,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_0/no_history/yuquan_gaolan
yuquan_gaolan,yuquan,1,merged_path,none,20260726,24,6.9638,0.0328,-0.0,2.024314836986077,0.2607381826030649,0.0800882106804765,0.2585477595760149,0.0967019236363758,1.0,0.0,599,0.0892261825264329,0.0682658249538255,0.0906549918972995,0.8418344447988401,-0.7707575959933219,-0.7707575959933219,0.0997922957512708,0.0478125355654054,0.0232049791515184,0.0552447552447552,0.3216783216783217,0.4467241781301002,4388,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1510536574000749,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_1/merged_path/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,none,20260726,24,6.9364,0.032,1.3789090920090965,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0908428491930996,0.0684581363243509,0.08998347359311,0.8484165483947627,-0.798157595993322,-0.798157595993322,0.0995108206669765,0.0478125355654054,0.0232049791515184,0.0714285714285714,0.3214285714285715,0.4429138454354424,4388,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1526721583540111,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,graph,20260726,24,6.9382,0.032,1.3789090920090965,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0903595158597662,0.0699807688000661,0.0941489552946806,0.8396825232939661,-0.7963575959933218,-0.7963575959933218,0.0996767921273271,0.0478125355654054,0.0232049791515184,0.0482850482850482,0.3142857142857143,0.4487300094073377,4366,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1537304939578503,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,inhibition,20260726,24,6.9572,0.032,1.3789090920090965,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0901428491930996,0.0685380877145779,0.0899268220595457,0.8511970020829948,-0.7773575959933217,-0.7773575959933217,0.0985615074172619,0.0478125355654054,0.0232049791515184,0.0666666666666666,0.3214285714285715,0.4439775910364145,4391,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.152583837146889,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,drop_forward,20260726,24,6.9334,0.032,0.6844097029195597,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0900928491930996,0.0690129289022163,0.0896917733008881,0.844453847725791,-0.8011575959933221,-0.8011575959933221,0.0973834969332846,0.0478125355654054,0.0232049791515184,0.0714285714285714,0.3310023310023309,0.4388707419505366,4390,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1523619576182884,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,drop_reverse,20260726,24,6.903,0.032,0.6859298002523728,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0917928491930996,0.0686700600953487,0.0923616710892545,0.8225326097334665,-0.8315575959933224,-0.8315575959933224,0.1003974609963727,0.0478125355654054,0.0232049791515184,0.0636363636363636,0.3212121212121211,0.4476390836839645,4382,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1510821393957101,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,mode_collapse,20260726,24,6.9262,0.032,1.3789090920090965,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0914928491930995,0.0692939301193641,0.0911034402641816,0.8387817329848187,-0.8083575959933222,-0.8083575959933222,0.1001201363782105,0.0478125355654054,0.0232049791515184,0.0714285714285714,0.3214285714285715,0.4404845096668996,4392,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.151990639900476,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,intact,drop_dominant_mode,20260726,24,6.9338,0.032,0.6931356605157081,2.023582083753035,0.2644075113317505,0.0799178273592041,0.2626758575912111,0.0986776798392651,0.3375671478563636,1.3510999960174943,599,0.0915928491930996,0.0685014134074782,0.090366617917265,0.8398933067792415,-0.8007575959933222,-0.8007575959933222,0.0988097565148549,0.0478125355654054,0.0232049791515184,0.0714285714285714,0.3244755244755245,0.439888164026095,4390,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1532797888411078,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/intact/yuquan_gaolan
yuquan_gaolan,yuquan,2,weight_shuffle,none,20260726,24,6.869,0.0316,1.3789090920090965,2.042236854516604,0.2492985106842218,0.0801761092150375,0.2667329954683084,0.1014865711837936,0.315193374835589,1.369177556794155,599,0.0906261825264329,0.0706292458525908,0.09413636635562,0.8328434834210202,-0.8655575959933222,-0.8655575959933222,0.1000410389787458,0.0478125355654054,0.0232049791515184,0.0629370629370629,0.3272727272727273,0.4471715755025713,4381,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1495854018330991,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/weight_shuffle/yuquan_gaolan
yuquan_gaolan,yuquan,2,mode_shuffle,none,20260726,24,6.9262,0.032,1.3789090920090965,2.0239600394922426,0.2639758255989639,0.0799335473001759,0.262467021896863,0.0986095127486176,0.3226809283727795,1.3574697971343994,599,0.0913595158597662,0.068643618133338,0.0900279714020299,0.8404945654518665,-0.8083575959933222,-0.8083575959933222,0.1007554094482954,0.0478125355654054,0.0232049791515184,0.0714285714285714,0.3216783216783217,0.4386374241717219,4388,-0.0857142857142857,0.4909090909090908,0.4562289562289562,599,0.1518256607454952,/home/honglab/leijiaxin/HFOsp/results/topic5_structured_axis_graph/formal_persistent_path_mode_v1_0/seed_20260726/k_2/mode_shuffle/yuquan_gaolan
