subject,dataset,seed,condition,history_mode,n_events,n_contacts,suffix_participation_mae,suffix_rank_wasserstein,suffix_precedence_mae,suffix_precedence_correlation,suffix_participant_count_mean_error,suffix_event_length_mean_error,transition_mae,transition_correlation,event_length_wasserstein,stop_hazard_mae
epilepsiae_1077,epilepsiae,20260726,converged_teacher_forced,ordered,6476,6,0.053891290920321154,0.05764825286704882,0.08354752048122552,0.9546866655185763,-0.1287831995058677,-0.1287831995058677,0.04282459352799432,0.905623787976729,0.04277331686226064,0.08405331193778791
epilepsiae_1077,epilepsiae,20260726,converged_teacher_forced,frozen,6476,6,0.288604076590488,0.16058648722954785,0.19440964853009451,0.3888587135631293,1.7316244595429282,1.7316244595429282,0.08598433852743037,0.6892049127343245,0.2958616429894997,0.24073119882812263
epilepsiae_1077,epilepsiae,20260726,converged_teacher_forced,shuffled,6476,6,0.14638665843113033,0.11188517227665366,0.16741474631375064,0.43534856086383594,0.878319950586782,0.878319950586782,0.07526873825944028,0.7610859728506787,0.15904879555281037,0.14128710568303718
epilepsiae_1084,epilepsiae,20260726,converged_teacher_forced,ordered,1464,11,0.0718455042225534,0.0678817146073715,0.09127038602291301,0.6841426916809592,0.006147540983606703,0.006147540983606703,0.023990187668967156,0.8977858978147827,0.04166666666666668,0.07564979817220549
epilepsiae_1084,epilepsiae,20260726,converged_teacher_forced,frozen,1464,11,0.34786388474913066,0.0858307912948943,0.11170690266301009,0.5297569882967451,3.8265027322404377,3.8265027322404377,0.04430614555564716,0.43528265272461614,0.34935419771485343,0.2546308001099559
epilepsiae_1084,epilepsiae,20260726,converged_teacher_forced,shuffled,1464,11,0.11102831594634872,0.07605704069930215,0.11242441788314304,0.469275856576367,0.5983606557377046,0.5983606557377046,0.0337884820013364,0.8421455821921607,0.08507203179334327,0.08484774260060862
epilepsiae_1096,epilepsiae,20260726,converged_teacher_forced,ordered,28068,7,0.041277306134082516,0.05059282900844202,0.08414794278038716,0.7946431665173447,0.005700441784238119,0.005700441784238119,0.01641822383221779,0.9773843634875152,0.03211588183798531,0.05450702103830434
epilepsiae_1096,epilepsiae,20260726,converged_teacher_forced,frozen,28068,7,0.2855514159490218,0.07819635823014631,0.07326899372161824,0.8765374702962931,1.998859911643152,1.998859911643152,0.04461423765438638,0.6534997953336062,0.28754657057350513,0.23987017637003127
epilepsiae_1096,epilepsiae,20260726,converged_teacher_forced,shuffled,28068,7,0.10828803517986929,0.056575810802659006,0.09087217025557973,0.7656823795854966,0.683269203363261,0.683269203363261,0.03464539762070925,0.8635898485468686,0.10964189010362589,0.10353992982899687
epilepsiae_1125,epilepsiae,20260726,converged_teacher_forced,ordered,7195,8,0.05960736622654622,0.06692888752057764,0.1247839866277946,0.6533541911741618,-0.1805420430854756,-0.1805420430854756,0.025008335056870633,0.9243508578768694,0.030211952744961777,0.0509061038260844
epilepsiae_1125,epilepsiae,20260726,converged_teacher_forced,frozen,7195,8,0.25090340514246,0.06535972659319764,0.07849760320080926,0.9090439962932981,2.007227241139681,2.007227241139681,0.04852265606389416,0.7316726305165611,0.2515635858234885,0.18238872795081065
epilepsiae_1125,epilepsiae,20260726,converged_teacher_forced,shuffled,7195,8,0.11097984711605278,0.05726871996764099,0.09314818446976611,0.8977415398573099,0.7599722029186937,0.7599722029186937,0.04041938203804331,0.913203046151023,0.10055594162612926,0.07765692124080949
epilepsiae_1146,epilepsiae,20260726,converged_teacher_forced,ordered,2486,15,0.05406275140788414,0.0299368029486958,0.04607399084673408,0.9025406409485613,-0.5599356395816582,-0.5599356395816582,0.01198143480461938,0.9337950003498926,0.041727004558862954,0.06829580118840915
epilepsiae_1146,epilepsiae,20260726,converged_teacher_forced,frozen,2486,15,0.23338696701528558,0.051944908431650456,0.06959225964376768,0.8101040947009782,3.500804505229283,3.500804505229283,0.02314860003258717,0.7768589510869012,0.2352641458836149,0.11057819552511537
epilepsiae_1146,epilepsiae,20260726,converged_teacher_forced,shuffled,2486,15,0.06232233842853311,0.05836070493555246,0.08781723233633304,0.5755733387635288,0.29605792437650713,0.29605792437650713,0.021457966236997774,0.8551360909923974,0.04285331187986056,0.0384259167027257
epilepsiae_1150,epilepsiae,20260726,converged_teacher_forced,ordered,1713,9,0.06343646623856784,0.07420113734737939,0.12202261975788864,0.7632724063724364,-0.196147110332749,-0.196147110332749,0.029570399678888627,0.9081390352563378,0.03813971589803463,0.06715614934992388
epilepsiae_1150,epilepsiae,20260726,converged_teacher_forced,frozen,1713,9,0.3503275604851787,0.10384668337992058,0.08845925195832481,0.9136115235662019,3.1529480443666085,3.1529480443666085,0.05180425224179141,0.6931483460368472,0.3540896413050528,0.2818728831053935
epilepsiae_1150,epilepsiae,20260726,converged_teacher_forced,shuffled,1713,9,0.15969384445741713,0.07730479202916037,0.09749191535193683,0.8871959220289259,0.833625218914186,0.833625218914186,0.052093247788415634,0.6992243153395599,0.13245119024453525,0.13691075744773412
epilepsiae_139,epilepsiae,20260726,converged_teacher_forced,ordered,1837,7,0.07232288669414418,0.06932419667383413,0.09739664046156363,0.34249049080590477,-0.08492106695699508,-0.08492106695699508,0.028630503953646233,0.9216087601698817,0.0343728128159266,0.053481047844995425
epilepsiae_139,epilepsiae,20260726,converged_teacher_forced,frozen,1837,7,0.3277082199237888,0.115855702967047,0.1357374788164548,0.045289231718257855,2.2939575394665215,2.2939575394665215,0.053761450386758614,0.5625399751118274,0.33081888171708534,0.28707679777429673
epilepsiae_139,epilepsiae,20260726,converged_teacher_forced,shuffled,1837,7,0.1045960027995956,0.06918453108707194,0.09462358366268886,0.037837328790521305,0.5971692977681005,0.5971692977681005,0.04278632448765982,0.8361347765419658,0.11532778598646863,0.12635548107973232
epilepsiae_253,epilepsiae,20260726,converged_teacher_forced,ordered,10150,8,0.08094827586206897,0.07058714046150576,0.1215333967819877,0.7628868781112682,-0.14275862068965584,-0.14275862068965584,0.03893241423882147,0.8577392421323056,0.02841133004926107,0.0508302062821244
epilepsiae_253,epilepsiae,20260726,converged_teacher_forced,frozen,10150,8,0.3220812807881773,0.09998819887573611,0.13693736285782698,0.6889961131253012,2.5766502463054186,2.5766502463054186,0.050260021856797364,0.6696485916139094,0.326564039408867,0.26949831335613506
epilepsiae_253,epilepsiae,20260726,converged_teacher_forced,shuffled,10150,8,0.1260344827586207,0.08806276865928242,0.16297878844076386,0.5495170907547045,0.8632512315270935,0.8632512315270935,0.049156959642554496,0.6676759335718873,0.12512315270935964,0.12955398954379027
epilepsiae_384,epilepsiae,20260726,converged_teacher_forced,ordered,4299,9,0.08847018686516245,0.07397710028934618,0.11055556887195994,0.8265198360785118,-0.15980460572226107,-0.15980460572226107,0.03210573866525823,0.85685210312076,0.03098911891654391,0.046721704761789676
epilepsiae_384,epilepsiae,20260726,converged_teacher_forced,frozen,4299,9,0.3423793647101393,0.0858804733893404,0.13073352549442438,0.7812840298940412,3.081414282391254,3.081414282391254,0.061830613732566035,0.44104477611940307,0.3456876276136569,0.29829976765177263
epilepsiae_384,epilepsiae,20260726,converged_teacher_forced,shuffled,4299,9,0.1480964565402807,0.10657437996341941,0.16674443518669482,0.7653476275804927,0.545708304256804,0.545708304256804,0.045343031241348315,0.8936391544644992,0.09645654028068544,0.12534036490801015
epilepsiae_442,epilepsiae,20260726,converged_teacher_forced,ordered,534,15,0.06304619225967542,0.05465492819777216,0.08286762900488638,0.8519788952120432,0.11797752808988626,0.11797752808988626,0.02520170779483412,0.7845790955187059,0.04781523096129837,0.094176762953396
epilepsiae_442,epilepsiae,20260726,converged_teacher_forced,frozen,534,15,0.33508114856429466,0.07248784096390373,0.09247851059036802,0.8382485197451981,5.026217228464418,5.026217228464418,0.03125794767386338,0.5655658168982406,0.3360799001248439,0.18922770170399641
epilepsiae_442,epilepsiae,20260726,converged_teacher_forced,shuffled,534,15,0.09925093632958801,0.06157318999377748,0.1054082349182731,0.6785223755602772,0.6685393258426959,0.6685393258426959,0.02990846597006641,0.6573748036866482,0.0807740324594257,0.060682294218063135
epilepsiae_548,epilepsiae,20260726,converged_teacher_forced,ordered,1397,12,0.053030303030303004,0.02388322585234329,0.03976098641879977,0.9763730543059587,-0.19398711524695766,-0.19398711524695766,0.015807110497913144,0.9381171545896697,0.03274874731567645,0.08388706496868788
epilepsiae_548,epilepsiae,20260726,converged_teacher_forced,frozen,1397,12,0.3578501550942496,0.05053412505300237,0.07649149248297232,0.9146819622806184,4.294201861130994,4.294201861130994,0.0290376904450897,0.8902278905996142,0.3582080649009783,0.20963379234523646
epilepsiae_548,epilepsiae,20260726,converged_teacher_forced,shuffled,1397,12,0.04426151276544978,0.06434518369740365,0.14261785628253112,0.8515959326772787,0.4795991410164637,0.4795991410164637,0.0327274350296552,0.8051825712808329,0.061679790026246704,0.08295399931842201
epilepsiae_583,epilepsiae,20260726,converged_teacher_forced,ordered,1566,7,0.06732348111658457,0.032213271667879906,0.06175310658651152,0.9186650732927816,-0.08812260536398453,-0.08812260536398453,0.028126825876655798,0.9367820506046329,0.044152526911147606,0.06071776045949199
epilepsiae_583,epilepsiae,20260726,converged_teacher_forced,frozen,1566,7,0.31463236635650427,0.11856761255852837,0.14038634484976528,0.5954401174052781,2.20242656449553,2.20242656449553,0.05364859339434169,0.8143675808432255,0.32065316548075173,0.29142485241270244
epilepsiae_583,epilepsiae,20260726,converged_teacher_forced,shuffled,1566,7,0.09104178069695311,0.07948627440574856,0.12489140934234892,0.6976737264856174,0.5504469987228613,0.5504469987228613,0.04785178834550403,0.8466025378632828,0.11567232256887429,0.13547641719130152
epilepsiae_590,epilepsiae,20260726,converged_teacher_forced,ordered,997,16,0.13697342026078235,0.044881791708221465,0.0728040440515459,0.7045460181313516,0.23971915747241823,0.23971915747241823,0.02070112221549964,0.7875735196207437,0.06575977933801404,0.12720248467792625
epilepsiae_590,epilepsiae,20260726,converged_teacher_forced,frozen,997,16,0.41204864593781343,0.07964248323076129,0.1206638980366857,0.4686426276618722,6.592778335005015,6.592778335005015,0.04659784312483241,0.6350714503209494,0.412550150451354,0.3408247711831772
epilepsiae_590,epilepsiae,20260726,converged_teacher_forced,shuffled,997,16,0.11866850551654967,0.038115530112258614,0.08551768756029178,0.48606298739657294,1.8986960882647939,1.8986960882647939,0.04449612332165541,0.6998823255233187,0.14988716148445336,0.19814633140945548
epilepsiae_620,epilepsiae,20260726,converged_teacher_forced,ordered,4482,9,0.07786702365015619,0.04418335242861083,0.0775239710797148,0.7628871783668194,-0.3737170905845604,-0.3737170905845604,0.023524169913589184,0.8982134780642245,0.04519311815161885,0.08244322403307233
epilepsiae_620,epilepsiae,20260726,converged_teacher_forced,frozen,4482,9,0.23734443948634038,0.07776268547702411,0.0949343100805626,0.7112726450520936,2.1360999553770643,2.1360999553770643,0.04015583782300117,0.7131614654002716,0.23947642421538,0.14389594897006533
epilepsiae_620,epilepsiae,20260726,converged_teacher_forced,shuffled,4482,9,0.13843026426694433,0.06400737755386857,0.11533250026894487,0.4941359370579334,0.6572958500669346,0.6572958500669346,0.03778074577101119,0.7558796924468567,0.09172492438891368,0.05594429577492236
epilepsiae_635,epilepsiae,20260726,converged_teacher_forced,ordered,1023,10,0.04750733137829913,0.04812180664634878,0.0679897799921095,0.8258733237338742,0.19354838709677402,0.19354838709677402,0.03360767263801123,0.8200422881065765,0.05298142717497556,0.05944228822741785
epilepsiae_635,epilepsiae,20260726,converged_teacher_forced,frozen,1023,10,0.3814271749755621,0.14070178070565942,0.15270941789875,0.8058572533014063,3.814271749755621,3.814271749755621,0.05381544766788056,0.5655669514839375,0.3845552297165201,0.3302537978199651
epilepsiae_635,epilepsiae,20260726,converged_teacher_forced,shuffled,1023,10,0.18465298142717496,0.08046189407651914,0.08394136580274267,0.8013986916748007,1.5845552297165195,1.5845552297165195,0.04436868036005545,0.7220021443856651,0.18563049853372435,0.22044809154840111
epilepsiae_922,epilepsiae,20260726,converged_teacher_forced,ordered,16728,8,0.13249491869918698,0.11364096012914657,0.1822814807303952,0.5444515123520001,0.10419655667144934,0.10419655667144934,0.05542275395111762,0.6900712229927083,0.04283984935437587,0.05843382059339279
epilepsiae_922,epilepsiae,20260726,converged_teacher_forced,frozen,16728,8,0.3091074844571975,0.16171251170977993,0.22965779747280293,0.44132734372606003,2.4620994739359157,2.4620994739359157,0.07830505593747604,0.3980915461720002,0.3111400047824008,0.21963464002022282
epilepsiae_922,epilepsiae,20260726,converged_teacher_forced,shuffled,16728,8,0.17144159493065517,0.14614778761907504,0.22506322388943506,0.37102449934441434,1.128467240554758,1.128467240554758,0.06244335066298953,0.6263031735338688,0.1525660569105691,0.11172439376900263
epilepsiae_958,epilepsiae,20260726,converged_teacher_forced,ordered,24684,16,0.03696220223626642,0.04401199716166356,0.07594237407958428,0.7026892567204736,-0.07956571058175399,-0.07956571058175399,0.010895896889650059,0.925463247814329,0.030753727110678985,0.04152188016356304
epilepsiae_958,epilepsiae,20260726,converged_teacher_forced,frozen,24684,16,0.29256046426835197,0.03688739552347855,0.06147200382106311,0.8113968331644478,4.680967428293631,4.680967428293631,0.021997155541583317,0.8568238216062983,0.29454049181656133,0.15479642095656465
epilepsiae_958,epilepsiae,20260726,converged_teacher_forced,shuffled,24684,16,0.06801976989142765,0.04586419793175473,0.07820572452378952,0.8151362113910484,0.6890293307405599,0.6890293307405599,0.019399126714339625,0.8426028522119506,0.06437368335764058,0.040859347285101766
yuquan_chengshuai,yuquan,20260726,converged_teacher_forced,ordered,5516,8,0.0797226250906454,0.0451864076596604,0.06133976140123765,0.904908286700619,0.4321972443799851,0.4321972443799851,0.028935984489490335,0.880032114006039,0.05633611312545324,0.05210363178314601
yuquan_chengshuai,yuquan,20260726,converged_teacher_forced,frozen,5516,8,0.37923767222625093,0.13656900734948976,0.13601795123711377,0.936852832807979,3.0339013778100075,3.0339013778100075,0.07309339855730107,0.4511067784189433,0.37996283538796227,0.3014374059804693
yuquan_chengshuai,yuquan,20260726,converged_teacher_forced,shuffled,5516,8,0.22151468455402468,0.06553365256652985,0.06745911982194089,0.9359796106050228,1.4015591007976793,1.4015591007976793,0.055321047787549475,0.6186259893816984,0.17705311820159536,0.1599724967879389
yuquan_chenziyang,yuquan,20260726,converged_teacher_forced,ordered,1922,10,0.04568158168574401,0.04355369271385526,0.07864480924577374,0.8749401364471654,-0.33714880332986485,-0.33714880332986485,0.021097914818617322,0.9342571569972943,0.03371488033298648,0.05420448137921589
yuquan_chenziyang,yuquan,20260726,converged_teacher_forced,frozen,1922,10,0.3522372528616025,0.06829964177784702,0.09555071827243346,0.792032157549025,3.5223725286160246,3.5223725286160246,0.048852574716240736,0.8695537261921278,0.3531737773152966,0.2523678787800213
yuquan_chenziyang,yuquan,20260726,converged_teacher_forced,shuffled,1922,10,0.10046826222684704,0.05390882109654847,0.10603589168368731,0.8376334195762497,0.6914672216441202,0.6914672216441202,0.05057520612695425,0.8437675509635333,0.09224765868886575,0.07095372571712144
yuquan_gaolan,yuquan,20260726,converged_teacher_forced,ordered,599,12,0.057595993322203685,0.03709781813079679,0.07921839560814638,0.8225136805606903,-0.20701168614357268,-0.20701168614357268,0.022574468713702032,0.8735961523192345,0.031441291040623265,0.07896765331978665
yuquan_gaolan,yuquan,20260726,converged_teacher_forced,frozen,599,12,0.34140233722871455,0.06177765480393413,0.06603032565420286,0.9181361362690457,4.096828046744574,4.096828046744574,0.035543605062708615,0.7344618682211069,0.3441847523650528,0.20721741436493427
yuquan_gaolan,yuquan,20260726,converged_teacher_forced,shuffled,599,12,0.11505286588759044,0.04748276730922522,0.08244965154040876,0.8159455246891391,0.6527545909849755,0.6527545909849755,0.036347922505549954,0.7122688173700215,0.07860322760155818,0.06186659300315844
yuquan_hanyuxuan,yuquan,20260726,converged_teacher_forced,ordered,1094,22,0.07441415988033903,0.044175933799785606,0.05891529619468616,0.8426936144196011,-1.4323583180987214,-1.4323583180987214,0.012301271524330816,0.857716034673274,0.06510719627721456,0.03440520538150185
yuquan_hanyuxuan,yuquan,20260726,converged_teacher_forced,frozen,1094,22,0.30966428452717304,0.04683393291899617,0.05645217188369939,0.8909609138252528,6.8126142595978045,6.8126142595978045,0.019185449082701568,0.6699336224950762,0.3110769486455044,0.16137076131083775
yuquan_hanyuxuan,yuquan,20260726,converged_teacher_forced,shuffled,1094,22,0.060536812364965935,0.0482082501017035,0.05667409411046523,0.8155825005555791,-0.47074954296160954,-0.47074954296160954,0.02026757858075088,0.6115532403340932,0.033862389895296656,0.032474793873375124
yuquan_huanghanwen,yuquan,20260726,converged_teacher_forced,ordered,92,10,0.08260869565217391,0.0869424736486676,0.15409563924645578,0.36012463026178876,0.5,0.5,0.055954121198238574,0.56545206213173,0.10054347826086957,0.10924962142143739
yuquan_huanghanwen,yuquan,20260726,converged_teacher_forced,frozen,92,10,0.4434782608695652,0.07859859624983064,0.1060435837853488,0.7156256177906647,4.434782608695651,4.434782608695651,0.06631338837794014,0.25390082137409975,0.4434782608695652,0.38934799956416954
yuquan_huanghanwen,yuquan,20260726,converged_teacher_forced,shuffled,92,10,0.17826086956521736,0.08752965448003318,0.14450938498037172,0.3431793684795287,1.5652173913043477,1.5652173913043477,0.06329684943930035,0.3903276156234939,0.16521739130434782,0.23785668779744248
yuquan_litengsheng,yuquan,20260726,converged_teacher_forced,ordered,129,24,0.14857881136950904,0.10662550467290013,0.15123874086403805,0.6342830818671286,-1.2713178294573648,-1.2713178294573648,0.030628197901753654,0.3920707775765535,0.062015503875969,0.09155042965147829
yuquan_litengsheng,yuquan,20260726,converged_teacher_forced,frozen,129,24,0.38856589147286824,0.11757526576255678,0.15743913712185706,0.6252930430248049,9.325581395348838,9.325581395348838,0.031393314496045516,0.29465307872234303,0.3943798449612403,0.20273413451848704
yuquan_litengsheng,yuquan,20260726,converged_teacher_forced,shuffled,129,24,0.12080103359173126,0.08888171801187461,0.13612171780558513,0.5167330419375098,-1.4728682170542644,-1.4728682170542644,0.033080432595517316,0.27657003596370483,0.07540521494009865,0.0769683750315155
yuquan_liyouran,yuquan,20260726,converged_teacher_forced,ordered,470,17,0.05857321652065081,0.03901641971965752,0.053297145267626835,0.9305266136447933,-0.40851063829787293,-0.40851063829787293,0.01894564439382503,0.6607407385310986,0.02978723404255319,0.04277893752543576
yuquan_liyouran,yuquan,20260726,converged_teacher_forced,frozen,470,17,0.31113892365456813,0.060186422595776494,0.08180402480759774,0.8921368531001544,5.289361702127659,5.289361702127659,0.024605161769388244,0.45441358292851824,0.3126408010012516,0.1969441035622138
yuquan_liyouran,yuquan,20260726,converged_teacher_forced,shuffled,470,17,0.07234042553191487,0.06396608155873942,0.08848180030118495,0.8163215134539004,0.33191489361701976,0.33191489361701976,0.023292368699864497,0.48577691670409734,0.060826032540675846,0.06981266711011716
yuquan_pengzihang,yuquan,20260726,converged_teacher_forced,ordered,4525,12,0.06952117863720074,0.06451026991948147,0.09686614310102559,0.8489639815422402,0.19867403314917187,0.19867403314917187,0.02311486953068071,0.8689649071239554,0.05073664825046042,0.09135149817128514
yuquan_pengzihang,yuquan,20260726,converged_teacher_forced,frozen,4525,12,0.3717863720073665,0.11441826106390024,0.1558455305474781,0.6416391640640878,4.461436464088398,4.461436464088398,0.043608749693642083,0.31284281555368837,0.37406998158379373,0.2407970611155429
yuquan_pengzihang,yuquan,20260726,converged_teacher_forced,shuffled,4525,12,0.14206261510128915,0.10353844141507115,0.1547675138786118,0.5413282851202719,1.1725966850828735,1.1725966850828735,0.029154479871007704,0.8217201866698826,0.12014732965009207,0.08569366897543522
yuquan_songzishuo,yuquan,20260726,converged_teacher_forced,ordered,90,38,0.11520467836257306,0.09590329261852362,0.1533738159577571,0.6517256294516361,-3.4888888888888907,-3.4888888888888907,0.025341210088630835,0.21550621362849928,0.09968253968253968,0.08792903677318226
yuquan_songzishuo,yuquan,20260726,converged_teacher_forced,frozen,90,38,0.35409356725146207,0.08648992993584803,0.12962505253292123,0.7656403704079339,13.455555555555552,13.455555555555552,0.02383637546187122,0.17098188908555595,0.3640350877192982,0.12898397925314764
yuquan_songzishuo,yuquan,20260726,converged_teacher_forced,shuffled,90,38,0.08684210526315787,0.11726110631968242,0.1788957843677243,0.46188357158369125,-2.322222222222223,-2.322222222222223,0.02531062021743955,0.16115398969902872,0.06952380952380952,0.0791290593396642
yuquan_sunyuanxin,yuquan,20260726,converged_teacher_forced,ordered,257,12,0.05674448767833983,0.08111986749448956,0.12349126962196015,0.8144409839967788,-0.5019455252918288,-0.5019455252918288,0.030807092463527728,0.8295997169090604,0.04182879377431906,0.07403186987683047
yuquan_sunyuanxin,yuquan,20260726,converged_teacher_forced,frozen,257,12,0.3498702983138781,0.10564952453677129,0.1421498311947303,0.6921135478571987,4.198443579766537,4.198443579766537,0.04539716468852167,0.49129917271672624,0.3498702983138781,0.23659912196812327
yuquan_sunyuanxin,yuquan,20260726,converged_teacher_forced,shuffled,257,12,0.09565499351491567,0.09833297587679629,0.16566187257755347,0.4875042386956013,0.7976653696498053,0.7976653696498053,0.03700626808398487,0.6873835744755448,0.08981841763942933,0.0902445539215121
yuquan_wangyiyang,yuquan,20260726,converged_teacher_forced,ordered,384,22,0.07705965909090905,0.03827809822523264,0.06437092709082518,0.6332469709489137,-1.669270833333334,-1.669270833333334,0.015777935986147986,0.7862237193503833,0.07587594696969696,0.06739411761678911
yuquan_wangyiyang,yuquan,20260726,converged_teacher_forced,frozen,384,22,0.28870738636363635,0.057848017923628786,0.07443568789721103,0.6018314965243423,6.3515625,6.3515625,0.021840161695152356,0.5440997415985694,0.2898910984848485,0.12380608072918724
yuquan_wangyiyang,yuquan,20260726,converged_teacher_forced,shuffled,384,22,0.06534090909090907,0.047561254053896815,0.07609238026747642,0.32998681376928607,-1.125,-1.125,0.022038329877917852,0.5247390699810754,0.05113636363636364,0.0629663270101703
yuquan_xuxinyi,yuquan,20260726,converged_teacher_forced,ordered,1333,15,0.057464366091522875,0.04801452804167977,0.07410227391507145,0.9505923131344695,-0.7614403600900221,-0.7614403600900221,0.020261115574101866,0.8397538123337034,0.050762690672668156,0.059336349200145515
yuquan_xuxinyi,yuquan,20260726,converged_teacher_forced,frozen,1333,15,0.27691922980745187,0.05100797478594948,0.07028755297821238,0.9483483895618812,4.153788447111779,4.153788447111779,0.026250031033985398,0.7013630404657877,0.2774193548387097,0.17663282003926523
yuquan_xuxinyi,yuquan,20260726,converged_teacher_forced,shuffled,1333,15,0.06431607901975493,0.10758502964768017,0.15965674568751226,0.7952663997107797,0.16804201050262613,0.16804201050262613,0.02816044203687863,0.6708039760618745,0.04431107776944237,0.045638840695744184
yuquan_zhangbichen,yuquan,20260726,converged_teacher_forced,ordered,1675,52,0.0396670493685419,0.036289461059111794,0.05272168341266413,0.931291468291847,-1.625671641791044,-1.625671641791044,0.006417187822554112,0.7058029692426442,0.034661308840413324,0.041787965048877294
yuquan_zhangbichen,yuquan,20260726,converged_teacher_forced,frozen,1675,52,0.3262227324913892,0.04718439117732212,0.06353863579082614,0.9325006212834652,16.96358208955224,16.96358208955224,0.007326633986906493,0.5381183527313407,0.3270493685419058,0.10688463172145661
yuquan_zhangbichen,yuquan,20260726,converged_teacher_forced,shuffled,1675,52,0.03862227324913892,0.05637755917422804,0.08683674086394548,0.8641101211753869,-1.1259701492537317,-1.1259701492537317,0.00772149126100222,0.44574356594243353,0.04282433983926521,0.023085682497467935
yuquan_zhangjiaqi,yuquan,20260726,converged_teacher_forced,ordered,9656,7,0.05800982364776896,0.02716081228824793,0.041186975995526405,0.7128493682940572,-0.26957332228666075,-0.26957332228666075,0.01665657392784262,0.9511870650839132,0.04874837258847201,0.08859731030330449
yuquan_zhangjiaqi,yuquan,20260726,converged_teacher_forced,frozen,9656,7,0.2479879275653924,0.0759443173366146,0.08284263211056071,0.7625017580149424,1.735915492957747,1.735915492957747,0.029282614495600632,0.9017601309864919,0.24952657119185703,0.18288827104258523
yuquan_zhangjiaqi,yuquan,20260726,converged_teacher_forced,shuffled,9656,7,0.10168363119895843,0.03368792488631944,0.05220762933751725,0.7228374835258629,0.33046810273405125,0.33046810273405125,0.030605596599126303,0.8256242325010232,0.060347378387974895,0.0578673026153126
yuquan_zhangkexuan,yuquan,20260726,converged_teacher_forced,ordered,1590,26,0.07044025157232706,0.043711230400609084,0.07942927196071593,0.9383289849026211,-1.665408805031447,-1.665408805031447,0.010116822008092006,0.9120837985819824,0.06405418480890179,0.02909528090473955
yuquan_zhangkexuan,yuquan,20260726,converged_teacher_forced,frozen,1590,26,0.24351717464925013,0.08102133680519186,0.10621312501622032,0.8393904749495803,6.331446540880503,6.331446540880503,0.01834958983223256,0.7367373062057798,0.24695210449927435,0.11254801711858539
yuquan_zhangkexuan,yuquan,20260726,converged_teacher_forced,shuffled,1590,26,0.06565070149975812,0.12185084947071466,0.19048043276570337,0.47535156862418,-0.8855345911949684,-0.8855345911949684,0.01780169796693216,0.777348395331346,0.03894533139816159,0.018160918595645722
yuquan_zhaochenxi,yuquan,20260726,converged_teacher_forced,ordered,763,26,0.06391773364250429,0.03130850712638709,0.04656086928607102,0.7458292925816522,-1.2503276539973793,-1.2503276539973793,0.013031433183580706,0.7481601780155406,0.054037705413852215,0.10066623637266163
yuquan_zhaochenxi,yuquan,20260726,converged_teacher_forced,frozen,763,26,0.4029640084685957,0.05148338632192392,0.0689140292464208,0.7645737697713335,10.477064220183488,10.477064220183488,0.01768947176293909,0.3914198955619859,0.40447625768726686,0.1852563895606816
yuquan_zhaochenxi,yuquan,20260726,converged_teacher_forced,shuffled,763,26,0.04405686057062204,0.03460656210880571,0.04681806761974576,0.6832601149994814,-0.11533420707732667,-0.11533420707732667,0.01674485847976916,0.5040177314150681,0.06240548442383304,0.10642656808433225
epilepsiae_1073,epilepsiae,20260727,converged_teacher_forced,ordered,27655,6,0.22602904839390106,0.07779341376869982,0.07903003533974397,0.5812447526223976,0.9021515096727533,0.9021515096727533,0.08947874175421909,0.6455074337427278,0.16131501235460738,0.14359569466448943
epilepsiae_1073,epilepsiae,20260727,converged_teacher_forced,frozen,27655,6,0.39955402880732843,0.11903169509035348,0.10117536024861229,0.3392957966637079,2.39732417284397,2.39732417284397,0.10149542890944756,0.5040723981900451,0.40213342975953714,0.3458051898304216
epilepsiae_1073,epilepsiae,20260727,converged_teacher_forced,shuffled,27655,6,0.268143192912674,0.10485161675116172,0.09696751247932814,0.11443536877747547,1.6048815765684323,1.6048815765684323,0.09637448758958246,0.6002585649644472,0.2731814620623154,0.2444517488508339
epilepsiae_1077,epilepsiae,20260727,converged_teacher_forced,ordered,6476,6,0.06071134445130739,0.042250039208417516,0.048192523696846144,0.9824799044694237,-0.285206917850525,-0.285206917850525,0.03490158380507581,0.9394957983193277,0.04753448630842084,0.09191146438775753
epilepsiae_1077,epilepsiae,20260727,converged_teacher_forced,frozen,6476,6,0.2873172740374717,0.1603103342803746,0.19505680861689226,0.42298855619273534,1.72390364422483,1.72390364422483,0.08219957749911064,0.7577246283128636,0.29550133827465513,0.24132202898604746
epilepsiae_1077,epilepsiae,20260727,converged_teacher_forced,shuffled,6476,6,0.08474881614165124,0.0994908579909661,0.15836608575238537,0.5675808949307919,0.4322112415071033,0.4322112415071033,0.06096988043605121,0.9097608274078861,0.08917541692402718,0.07005325407090233
epilepsiae_1084,epilepsiae,20260727,converged_teacher_forced,ordered,1464,11,0.06936164927968207,0.06951755288907051,0.08778446519617185,0.6982758755093702,0.04166666666666696,0.04166666666666696,0.024829082874589035,0.8591398432676739,0.03794088425235966,0.06261100993529747
epilepsiae_1084,epilepsiae,20260727,converged_teacher_forced,frozen,1464,11,0.34898161947342277,0.0876838121856566,0.11611686395372857,0.5204541736822994,3.8387978142076493,3.8387978142076493,0.04310473402433101,0.46295794126686224,0.3507203179334326,0.25557599221132976
