subject,seed_dir,control,metric,k,value,k80,k90,k95,original_heldout_event_nll,reconstructed_heldout_event_nll,nll_loss
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9954541209166946,1,2,3,3.2932902284171317,3.293151062670461,-0.00013916574667049986
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.999366471087764,1,2,3,3.2932902284171317,3.293331442866853,4.1214449721493907e-05
yuquan_songzishuo,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999987,1,2,3,3.2932902284171317,3.2932902275325135,-8.846181565047573e-10
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_inventory,-1,1.4261754121997674,1,2,3,1.9452535358885539,,
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,1,2,3,1.9452535358885539,2.0204202506261235,0.07516671473756964
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,1,0.8327889474641021,1,2,3,1.9452535358885539,1.9508889903575561,0.005635454469002266
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,2,0.9412935259039739,1,2,3,1.9452535358885539,1.9492419571741573,0.003988421285603394
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,4,0.9831440908351842,1,2,3,1.9452535358885539,1.946126871853566,0.0008733359650121564
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,8,0.9968461140354801,1,2,3,1.9452535358885539,1.9450423058499533,-0.00021123003860057388
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,16,0.9996827824163665,1,2,3,1.9452535358885539,1.945165486627386,-8.804926116789957e-05
yuquan_sunyuanxin,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999987,1,2,3,1.9452535358885539,1.945253538354649,2.4660951059019e-09
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.2160616389836303,1,1,2,1.967950537027095,,
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,1,2,1.967950537027095,1.980391222154117,0.012440685127021789
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.9054277651653668,1,1,2,1.967950537027095,1.9698440889454805,0.001893551918385361
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.9657648982366209,1,1,2,1.967950537027095,1.9685130808639288,0.0005625438368337399
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.993047857663176,1,1,2,1.967950537027095,1.9681180412290922,0.00016750420199707072
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9989418166358582,1,1,2,1.967950537027095,1.9679496824110077,-8.546160874534081e-07
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9999049251998562,1,1,2,1.967950537027095,1.9678974240083928,-5.311301870225549e-05
yuquan_sunyuanxin,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.999999999999999,1,1,2,1.967950537027095,1.9679505366168817,-4.1021341878888506e-10
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_inventory,-1,1.3384770047489274,1,2,3,2.5874319963202788,,
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,1,2,3,2.5874319963202788,2.6145777650018567,0.02714576868157792
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,1,0.8570400089416365,1,2,3,2.5874319963202788,2.6006976043792265,0.01326560805894772
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,2,0.9405150355084134,1,2,3,2.5874319963202788,2.5939668749738027,0.006534878653523979
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,4,0.9866556250675877,1,2,3,2.5874319963202788,2.5867910301591954,-0.0006409661610833339
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,8,0.9977038616910495,1,2,3,2.5874319963202788,2.587498127558744,6.613123846532787e-05
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,16,0.9997233179107415,1,2,3,2.5874319963202788,2.587436200684605,4.204364326021448e-06
yuquan_wangyiyang,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,2.5874319963202788,2.5874319989920216,2.6717428269762422e-09
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.1767041744614808,1,1,2,2.6697507055607055,,
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,1,2,2.6697507055607055,2.6358121745280783,-0.03393853103262723
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.9191370953071427,1,1,2,2.6697507055607055,2.6695704904300204,-0.00018021513068511297
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.966352497741852,1,1,2,2.6697507055607055,2.6710948817083597,0.0013441761476542524
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9924384797107462,1,1,2,2.6697507055607055,2.6697951968583085,4.449129760297765e-05
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9989929678792909,1,1,2,2.6697507055607055,2.669698533277019,-5.2172283686591214e-05
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9999186322531114,1,1,2,2.6697507055607055,2.6697605607313335,9.855170628014776e-06
yuquan_wangyiyang,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999983,1,1,2,2.6697507055607055,2.669750732413906,2.68532005520683e-08
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_inventory,-1,1.8736533487737768,2,4,5,2.116253078838782,,
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,2,4,5,2.116253078838782,2.1978987621529793,0.08164568331419719
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,1,0.7139065678478704,2,4,5,2.116253078838782,2.164516030455347,0.04826295161656491
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,2,0.8186624425245815,2,4,5,2.116253078838782,2.1450368913191755,0.02878381248039341
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,4,0.9486226468422436,2,4,5,2.116253078838782,2.1166287695692367,0.0003756907304546253
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,8,0.9884048607173261,2,4,5,2.116253078838782,2.1164490194802807,0.00019594064149863755
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,16,0.9980672908253695,2,4,5,2.116253078838782,2.1160674991392616,-0.00018557969952048836
yuquan_xuxinyi,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999988,2,4,5,2.116253078838782,2.11625305599968,-2.2839102165050917e-08
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.2406862928752445,1,2,3,2.269053622471386,,
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,2.269053622471386,2.2556981722429175,-0.013355450228468513
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.8962102995783212,1,2,3,2.269053622471386,2.283174088873108,0.01412046640172182
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.937609120491791,1,2,3,2.269053622471386,2.269950621604981,0.0008969991335949778
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9862820944193516,1,2,3,2.269053622471386,2.2690278615158608,-2.5760955525200302e-05
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9976747249369132,1,2,3,2.269053622471386,2.2692955610635193,0.00024193859213328395
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9997188636290162,1,2,3,2.269053622471386,2.269182086001222,0.00012846352983597598
yuquan_xuxinyi,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,2.269053622471386,2.2690536133472405,-9.124145439187714e-09
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_inventory,-1,2.830473644486889,3,4,6,3.4220536389076734,,
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,3,4,6,3.4220536389076734,3.4699929220990855,0.04793928319141205
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,1,0.5359285325131853,3,4,6,3.4220536389076734,3.469659925585037,0.04760628667736366
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,2,0.7475510051216857,3,4,6,3.4220536389076734,3.443138023973094,0.02108438506542054
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,4,0.9224957220699019,3,4,6,3.4220536389076734,3.4245089759817824,0.002455337074108943
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,8,0.9781565764760184,3,4,6,3.4220536389076734,3.4225624037978224,0.0005087648901489494
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,16,0.9959849203331914,3,4,6,3.4220536389076734,3.4220659111668983,1.2272259224843651e-05
yuquan_zhangbichen,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999986,3,4,6,3.4220536389076734,3.422053639653916,7.462426232507369e-10
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.268413609344205,1,2,3,3.518298141344048,,
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,3.518298141344048,3.50412204038941,-0.014176100954637949
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.8858706830083567,1,2,3,3.518298141344048,3.519627127275746,0.0013289859316976127
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.9351727302918555,1,2,3,3.518298141344048,3.518591081681942,0.0002929403378937323
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9792495845681971,1,2,3,3.518298141344048,3.5187239674327992,0.0004258260887510801
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9956448068041505,1,2,3,3.518298141344048,3.5184193868374827,0.00012124549343450752
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9995250023851043,1,2,3,3.518298141344048,3.518315934446734,1.7793102685903506e-05
yuquan_zhangbichen,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999988,1,2,3,3.518298141344048,3.5182981278653123,-1.3478735905181338e-08
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_inventory,-1,1.7519309318359433,2,2,3,1.4663995047724927,,
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,2,2,3,1.4663995047724927,1.5658271750779975,0.09942767030550481
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,1,0.7289395180256233,2,2,3,1.4663995047724927,1.5432846063651335,0.07688510159264084
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,2,0.9087029138067664,2,2,3,1.4663995047724927,1.4780119721160667,0.011612467343574018
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,4,0.9810605532154861,2,2,3,1.4663995047724927,1.4650178434063579,-0.0013816613661348232
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,8,0.9964560864545987,2,2,3,1.4663995047724927,1.466117956480039,-0.0002815482924536372
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,16,0.9996060535001966,2,2,3,1.4663995047724927,1.4665386012107775,0.00013909643828480256
yuquan_zhangjiaqi,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999979,2,2,3,1.4663995047724927,1.4663995108992647,6.126771978642864e-09
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.1707700240267438,1,1,2,1.5088868193176626,,
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,1,2,1.5088868193176626,1.5406131808190064,0.03172636150134389
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.9222694133831452,1,1,2,1.5088868193176626,1.5109597865643514,0.002072967246688817
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.9852550683014188,1,1,2,1.5088868193176626,1.5102500947153508,0.0013632753976882128
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9969500314933225,1,1,2,1.5088868193176626,1.5085808567607835,-0.00030596255687909135
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9997236898432943,1,1,2,1.5088868193176626,1.5088255743442764,-6.124497338610979e-05
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9999848053092212,1,1,2,1.5088868193176626,1.5088926738040063,5.854486343714882e-06
yuquan_zhangjiaqi,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999986,1,1,2,1.5088868193176626,1.5088868119572345,-7.360428044833611e-09
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_inventory,-1,2.014415978163748,2,4,5,2.723619698094278,,
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,2,4,5,2.723619698094278,2.743013788003177,0.019394089908898682
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,1,0.6882663776505453,2,4,5,2.723619698094278,2.73816624601681,0.01454654792253196
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,2,0.8070647064265988,2,4,5,2.723619698094278,2.7330890470518794,0.009469348957601209
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,4,0.944881933224051,2,4,5,2.723619698094278,2.72451096023934,0.0008912621450618552
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,8,0.9852901872914231,2,4,5,2.723619698094278,2.7233165767578407,-0.00030312133643750627
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,16,0.9976043177010534,2,4,5,2.723619698094278,2.7235776014349367,-4.2096659341517295e-05
yuquan_zhangkexuan,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999982,2,4,5,2.723619698094278,2.72361969334604,-4.748238247032077e-09
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.246109901227227,1,2,2,2.813728390916042,,
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,2,2.813728390916042,2.78231075159369,-0.0314176393223522
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.8940940063968059,1,2,2,2.813728390916042,2.8136001617067508,-0.00012822920929123072
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.9544802294446693,1,2,2,2.813728390916042,2.815191740352181,0.0014633494361389054
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9866782751932736,1,2,2,2.813728390916042,2.813950543666041,0.0002221527499988163
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.9974130463027658,1,2,2,2.813728390916042,2.81369242725423,-3.596366181213284e-05
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.9997322428358079,1,2,2,2.813728390916042,2.813760067707575,3.167679153293079e-05
yuquan_zhangkexuan,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999989,1,2,2,2.813728390916042,2.8137283903680723,-5.479696696397696e-10
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_inventory,-1,2.229299394731527,3,4,5,2.8143733807188096,,
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,0,0.0,3,4,5,2.8143733807188096,2.891997433683567,0.0776240529647576
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,1,0.6365958071027384,3,4,5,2.8143733807188096,2.8860544891487234,0.07168110842991382
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,2,0.7796659262896792,3,4,5,2.8143733807188096,2.83216535602522,0.01779197530641019
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,4,0.9348990959787468,3,4,5,2.8143733807188096,2.82151408570227,0.0071407049834602
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,8,0.983435020479824,3,4,5,2.8143733807188096,2.814018508949109,-0.0003548717697006154
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,16,0.9964896458769995,3,4,5,2.8143733807188096,2.8142096920299493,-0.0001636886888602973
yuquan_zhaochenxi,seed_20260725,full_history_gru,pca_reconstruction,32,0.9999999999999988,3,4,5,2.8143733807188096,2.8143733834688707,2.7500610677577697e-09
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_inventory,-1,1.2470826282047198,1,2,2,2.900333309247685,,
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,2,2.900333309247685,2.8788785985455445,-0.021454710702140556
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,1,0.8921739751918055,1,2,2,2.900333309247685,2.901023394188413,0.0006900849407278642
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,2,0.948997155409116,1,2,2,2.900333309247685,2.9013529381573737,0.0010196289096886524
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,4,0.9827107746450796,1,2,2,2.900333309247685,2.8998146464472536,-0.0005186628004314464
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,8,0.997225936769073,1,2,2,2.900333309247685,2.900094217133172,-0.0002390921145130065
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,16,0.999620911274971,1,2,2,2.900333309247685,2.9004024352930067,6.912604532161026e-05
yuquan_zhaochenxi,seed_20260725,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999991,1,2,2,2.900333309247685,2.900333310644573,1.3968879386538902e-09
epilepsiae_1073,seed_20260726,full_history_gru,pca_inventory,-1,1.4121102334500806,1,2,3,1.61268975320092,,
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,1,2,3,1.61268975320092,1.8631749540855664,0.25048520088464654
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,1,0.8332374859313849,1,2,3,1.61268975320092,1.630796789334688,0.018107036133768073
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,2,0.9076374198320319,1,2,3,1.61268975320092,1.6148755924066616,0.0021858392057416687
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,4,0.9716886927040291,1,2,3,1.61268975320092,1.611196766826435,-0.001492986374484806
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,8,0.9962424316507706,1,2,3,1.61268975320092,1.6104294798040342,-0.002260273396885726
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,16,0.9996766322475514,1,2,3,1.61268975320092,1.6121996198096202,-0.000490133391299663
epilepsiae_1073,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999982,1,2,3,1.61268975320092,1.6126897438608077,-9.340112239186737e-09
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.443778022786851,1,2,2,1.676256228784803,,
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,2,1.676256228784803,1.8534309572423808,0.17717472845757776
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.792893645654505,1,2,2,1.676256228784803,1.6551567437568642,-0.021099485027938902
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9550081415099271,1,2,2,1.676256228784803,1.6567988900089403,-0.019457338775862754
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9870413981146628,1,2,2,1.676256228784803,1.6635551675337843,-0.012701061251018775
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9982563302641174,1,2,2,1.676256228784803,1.6748450500340413,-0.001411178750761799
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9998679618129427,1,2,2,1.676256228784803,1.6759423537714784,-0.0003138750133246937
epilepsiae_1073,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999989,1,2,2,1.676256228784803,1.676256228704144,-8.065903500664717e-11
epilepsiae_1077,seed_20260726,full_history_gru,pca_inventory,-1,1.4673371978393634,1,3,4,1.3949771922825243,,
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,1,3,4,1.3949771922825243,1.581814458392494,0.18683726610996976
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,1,0.8025673276765046,1,3,4,1.3949771922825243,1.4079931210700167,0.01301592878749247
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,2,0.8846816698197703,1,3,4,1.3949771922825243,1.3985842531902433,0.0036070609077190063
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,4,0.9813084520461856,1,3,4,1.3949771922825243,1.392308535565237,-0.002668656717287332
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,8,0.9963124938498717,1,3,4,1.3949771922825243,1.3946408156830115,-0.00033637659951279986
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,16,0.9996718542894965,1,3,4,1.3949771922825243,1.3948268869661011,-0.00015030531642312717
epilepsiae_1077,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999983,1,3,4,1.3949771922825243,1.3949773030415165,1.1075899220003294e-07
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.431110473799002,1,2,3,1.3831627133275366,,
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.3831627133275366,1.5743025945983218,0.19113988127078518
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8198336203017267,1,2,3,1.3831627133275366,1.3917465319667826,0.008583818639245955
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9348014481060722,1,2,3,1.3831627133275366,1.382248832582194,-0.000913880745342599
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9890214014051562,1,2,3,1.3831627133275366,1.383592914949016,0.0004302016214794424
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9982562332926247,1,2,3,1.3831627133275366,1.383229997872314,6.728454477733514e-05
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9998446243254657,1,2,3,1.3831627133275366,1.3831443936188452,-1.8319708691372227e-05
epilepsiae_1077,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999989,1,2,3,1.3831627133275366,1.3831627071114434,-6.216093195732242e-09
epilepsiae_1084,seed_20260726,full_history_gru,pca_inventory,-1,1.550038449335565,2,3,4,1.8475466827992453,,
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,2,3,4,1.8475466827992453,1.9356322551021559,0.08808557230291059
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,1,0.8032759193722756,2,3,4,1.8475466827992453,1.855573106321806,0.008026423522560666
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,2,0.883825421874931,2,3,4,1.8475466827992453,1.848285980956925,0.000739298157679702
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,4,0.9677534616263809,2,3,4,1.8475466827992453,1.8485636810497297,0.0010169982504844022
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,8,0.9929112601910922,2,3,4,1.8475466827992453,1.8469824536762531,-0.0005642291229921437
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,16,0.9988256461690973,2,3,4,1.8475466827992453,1.847574435121589,2.77523223437548e-05
epilepsiae_1084,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999984,2,3,4,1.8475466827992453,1.8475466779129244,-4.8863209034522015e-09
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.380222164917209,1,2,3,1.861143552051215,,
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,3,1.861143552051215,1.9542870665139154,0.09314351446270042
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.8372444694968906,1,2,3,1.861143552051215,1.8642672258208117,0.0031236737695967687
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9462096081358013,1,2,3,1.861143552051215,1.863822090062027,0.0026785380108120815
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9850277221321685,1,2,3,1.861143552051215,1.862156666853066,0.0010131148018510672
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9960076283281378,1,2,3,1.861143552051215,1.861349547909317,0.00020599585810199272
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,16,0.9994272999103204,1,2,3,1.861143552051215,1.861039980324764,-0.00010357172645103496
epilepsiae_1084,seed_20260726,rank_shuffle_gru,pca_reconstruction,32,0.9999999999999979,1,2,3,1.861143552051215,1.8611434979642236,-5.4086991330137835e-08
epilepsiae_1096,seed_20260726,full_history_gru,pca_inventory,-1,1.3820475562839847,1,2,3,1.4627784218728526,,
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,0,0.0,1,2,3,1.4627784218728526,1.5850514744669324,0.12227305259407983
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,1,0.8399992938819474,1,2,3,1.4627784218728526,1.4718094543689015,0.009031032496048974
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,2,0.9064314749806989,1,2,3,1.4627784218728526,1.4789250482256258,0.016146626352773197
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,4,0.9871878768115903,1,2,3,1.4627784218728526,1.4618026359721539,-0.0009757859006986891
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,8,0.9978992229460057,1,2,3,1.4627784218728526,1.46273113728776,-4.728458509251077e-05
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,16,0.999759372055394,1,2,3,1.4627784218728526,1.462769183566568,-9.238306284631292e-06
epilepsiae_1096,seed_20260726,full_history_gru,pca_reconstruction,32,0.9999999999999977,1,2,3,1.4627784218728526,1.4627784274481417,5.575289119263971e-09
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_inventory,-1,1.367749725909416,1,2,2,1.4677122350758944,,
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_reconstruction,0,0.0,1,2,2,1.4677122350758944,1.588646301706571,0.12093406663067663
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_reconstruction,1,0.840274339195451,1,2,2,1.4677122350758944,1.4760127114066908,0.008300476330796336
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_reconstruction,2,0.9591486260245944,1,2,2,1.4677122350758944,1.4737198666637208,0.006007631587826356
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_reconstruction,4,0.9915212358392689,1,2,2,1.4677122350758944,1.4670574762055322,-0.0006547588703622598
epilepsiae_1096,seed_20260726,rank_shuffle_gru,pca_reconstruction,8,0.9982644770854505,1,2,2,1.4677122350758944,1.467571221747875,-0.0001410133280195236
